camera_id,timestamp_vn,motorbike,car,truck,bus,total,file
cam1,2026-01-07 18:09:27,30,15,0,0,45,data/cam1/cam1_20260107_110927.jpg
cam2,2026-01-07 18:09:28,34,0,0,0,34,data/cam2/cam2_20260107_110928.jpg
cam3,2026-01-07 18:09:28,42,4,0,0,46,data/cam3/cam3_20260107_110928.jpg
cam4,2026-01-07 18:09:29,34,6,0,2,42,data/cam4/cam4_20260107_110929.jpg
cam5,2026-01-07 18:09:29,21,5,0,2,28,data/cam5/cam5_20260107_110929.jpg
cam6,2026-01-07 18:09:30,55,6,1,0,62,data/cam6/cam6_20260107_110930.jpg
cam7,2026-01-07 18:09:30,28,4,0,1,33,data/cam7/cam7_20260107_110930.jpg
cam8,2026-01-07 18:09:31,31,9,1,1,42,data/cam8/cam8_20260107_110931.jpg
cam1,2026-01-07 18:14:27,64,26,0,0,90,data/cam1/cam1_20260107_111427.jpg
cam2,2026-01-07 18:14:28,49,4,0,1,54,data/cam2/cam2_20260107_111428.jpg
cam3,2026-01-07 18:14:28,27,6,0,0,33,data/cam3/cam3_20260107_111428.jpg
cam4,2026-01-07 18:14:29,51,2,0,1,54,data/cam4/cam4_20260107_111429.jpg
cam5,2026-01-07 18:14:29,36,12,0,0,48,data/cam5/cam5_20260107_111429.jpg
cam6,2026-01-07 18:14:30,60,11,0,1,72,data/cam6/cam6_20260107_111430.jpg
cam7,2026-01-07 18:14:30,33,12,0,1,46,data/cam7/cam7_20260107_111430.jpg
cam8,2026-01-07 18:14:31,45,16,0,0,61,data/cam8/cam8_20260107_111431.jpg
cam1,2026-01-07 18:19:27,31,11,0,1,43,data/cam1/cam1_20260107_111927.jpg
cam2,2026-01-07 18:19:29,40,4,0,0,44,data/cam2/cam2_20260107_111929.jpg
cam3,2026-01-07 18:19:30,41,3,0,0,44,data/cam3/cam3_20260107_111930.jpg
cam4,2026-01-07 18:19:31,39,10,0,2,51,data/cam4/cam4_20260107_111931.jpg
cam5,2026-01-07 18:19:31,34,23,0,0,57,data/cam5/cam5_20260107_111931.jpg
cam6,2026-01-07 18:19:32,56,6,0,0,62,data/cam6/cam6_20260107_111932.jpg
cam7,2026-01-07 18:19:32,12,3,0,3,18,data/cam7/cam7_20260107_111932.jpg
cam8,2026-01-07 18:19:33,12,21,0,0,33,data/cam8/cam8_20260107_111933.jpg
cam1,2026-01-07 18:24:27,39,14,0,1,54,data/cam1/cam1_20260107_112427.jpg
cam2,2026-01-07 18:24:28,33,7,1,0,41,data/cam2/cam2_20260107_112428.jpg
cam3,2026-01-07 18:24:28,40,7,0,0,47,data/cam3/cam3_20260107_112428.jpg
cam4,2026-01-07 18:24:29,40,3,0,0,43,data/cam4/cam4_20260107_112429.jpg
cam5,2026-01-07 18:24:29,25,20,0,1,46,data/cam5/cam5_20260107_112429.jpg
cam6,2026-01-07 18:24:30,29,5,0,1,35,data/cam6/cam6_20260107_112430.jpg
cam7,2026-01-07 18:24:30,28,4,0,1,33,data/cam7/cam7_20260107_112430.jpg
cam8,2026-01-07 18:24:31,13,15,0,1,29,data/cam8/cam8_20260107_112431.jpg
cam1,2026-01-07 18:29:27,35,15,0,1,51,data/cam1/cam1_20260107_112927.jpg
cam2,2026-01-07 18:29:28,21,1,0,0,22,data/cam2/cam2_20260107_112928.jpg
cam3,2026-01-07 18:29:29,27,1,0,0,28,data/cam3/cam3_20260107_112929.jpg
cam4,2026-01-07 18:29:29,59,8,0,1,68,data/cam4/cam4_20260107_112929.jpg
cam5,2026-01-07 18:29:30,26,17,0,0,43,data/cam5/cam5_20260107_112930.jpg
cam6,2026-01-07 18:29:30,68,2,0,0,70,data/cam6/cam6_20260107_112930.jpg
cam7,2026-01-07 18:29:31,26,2,1,4,33,data/cam7/cam7_20260107_112931.jpg
cam8,2026-01-07 18:29:31,46,14,0,0,60,data/cam8/cam8_20260107_112931.jpg
cam1,2026-01-07 18:34:27,34,33,0,1,68,data/cam1/cam1_20260107_113427.jpg
cam2,2026-01-07 18:34:28,40,5,0,0,45,data/cam2/cam2_20260107_113428.jpg
cam3,2026-01-07 18:34:28,25,5,0,3,33,data/cam3/cam3_20260107_113428.jpg
cam4,2026-01-07 18:34:29,40,7,0,2,49,data/cam4/cam4_20260107_113429.jpg
cam5,2026-01-07 18:34:29,26,9,0,0,35,data/cam5/cam5_20260107_113429.jpg
cam6,2026-01-07 18:34:30,47,5,0,0,52,data/cam6/cam6_20260107_113430.jpg
cam7,2026-01-07 18:34:30,28,3,0,0,31,data/cam7/cam7_20260107_113430.jpg
cam8,2026-01-07 18:34:31,41,12,0,1,54,data/cam8/cam8_20260107_113431.jpg
cam1,2026-01-07 18:39:27,47,16,0,0,63,data/cam1/cam1_20260107_113927.jpg
cam2,2026-01-07 18:39:28,38,8,0,0,46,data/cam2/cam2_20260107_113928.jpg
cam3,2026-01-07 18:39:28,26,8,0,0,34,data/cam3/cam3_20260107_113928.jpg
cam4,2026-01-07 18:39:29,37,9,1,0,47,data/cam4/cam4_20260107_113929.jpg
cam5,2026-01-07 18:39:29,18,22,0,0,40,data/cam5/cam5_20260107_113929.jpg
cam6,2026-01-07 18:39:30,45,9,0,0,54,data/cam6/cam6_20260107_113930.jpg
cam7,2026-01-07 18:39:30,31,5,1,0,37,data/cam7/cam7_20260107_113930.jpg
cam8,2026-01-07 18:39:31,24,9,0,1,34,data/cam8/cam8_20260107_113931.jpg
cam1,2026-01-07 18:44:27,13,12,0,0,25,data/cam1/cam1_20260107_114427.jpg
cam2,2026-01-07 18:44:28,33,5,0,0,38,data/cam2/cam2_20260107_114428.jpg
cam3,2026-01-07 18:44:28,39,3,0,0,42,data/cam3/cam3_20260107_114428.jpg
cam4,2026-01-07 18:44:29,28,7,0,1,36,data/cam4/cam4_20260107_114429.jpg
cam5,2026-01-07 18:44:29,31,28,0,0,59,data/cam5/cam5_20260107_114429.jpg
cam6,2026-01-07 18:44:29,48,10,0,0,58,data/cam6/cam6_20260107_114429.jpg
cam7,2026-01-07 18:44:30,41,5,0,2,48,data/cam7/cam7_20260107_114430.jpg
cam8,2026-01-07 18:44:30,26,4,0,1,31,data/cam8/cam8_20260107_114430.jpg
cam1,2026-01-07 18:49:27,31,23,0,3,57,data/cam1/cam1_20260107_114927.jpg
cam2,2026-01-07 18:49:28,18,1,0,0,19,data/cam2/cam2_20260107_114928.jpg
cam3,2026-01-07 18:49:28,32,4,0,0,36,data/cam3/cam3_20260107_114928.jpg
cam4,2026-01-07 18:49:29,49,0,0,0,49,data/cam4/cam4_20260107_114929.jpg
cam5,2026-01-07 18:49:29,18,19,0,0,37,data/cam5/cam5_20260107_114929.jpg
cam6,2026-01-07 18:49:30,66,1,0,0,67,data/cam6/cam6_20260107_114930.jpg
cam7,2026-01-07 18:49:30,19,1,0,1,21,data/cam7/cam7_20260107_114930.jpg
cam8,2026-01-07 18:49:32,45,5,0,0,50,data/cam8/cam8_20260107_114932.jpg
cam1,2026-01-07 18:54:27,38,12,0,0,50,data/cam1/cam1_20260107_115427.jpg
cam2,2026-01-07 18:54:28,16,3,0,0,19,data/cam2/cam2_20260107_115428.jpg
cam3,2026-01-07 18:54:28,19,2,0,2,23,data/cam3/cam3_20260107_115428.jpg
cam4,2026-01-07 18:54:29,56,3,0,0,59,data/cam4/cam4_20260107_115429.jpg
cam5,2026-01-07 18:54:29,5,15,0,2,22,data/cam5/cam5_20260107_115429.jpg
cam6,2026-01-07 18:54:30,31,9,1,1,42,data/cam6/cam6_20260107_115430.jpg
cam7,2026-01-07 18:54:30,35,3,0,0,38,data/cam7/cam7_20260107_115430.jpg
cam8,2026-01-07 18:54:31,36,7,0,0,43,data/cam8/cam8_20260107_115431.jpg
cam1,2026-01-07 18:59:27,37,20,0,2,59,data/cam1/cam1_20260107_115927.jpg
cam2,2026-01-07 18:59:28,22,2,0,0,24,data/cam2/cam2_20260107_115928.jpg
cam3,2026-01-07 18:59:28,36,5,0,0,41,data/cam3/cam3_20260107_115928.jpg
cam4,2026-01-07 18:59:29,45,13,3,0,61,data/cam4/cam4_20260107_115929.jpg
cam5,2026-01-07 18:59:29,25,19,0,1,45,data/cam5/cam5_20260107_115929.jpg
cam6,2026-01-07 18:59:30,24,1,1,0,26,data/cam6/cam6_20260107_115930.jpg
cam7,2026-01-07 18:59:30,40,7,0,0,47,data/cam7/cam7_20260107_115930.jpg
cam8,2026-01-07 18:59:31,41,11,0,3,55,data/cam8/cam8_20260107_115931.jpg
cam1,2026-01-07 19:04:27,59,10,0,1,70,data/cam1/cam1_20260107_120427.jpg
cam2,2026-01-07 19:04:28,33,0,0,0,33,data/cam2/cam2_20260107_120428.jpg
cam3,2026-01-07 19:04:29,38,7,0,0,45,data/cam3/cam3_20260107_120429.jpg
cam4,2026-01-07 19:04:29,32,4,0,0,36,data/cam4/cam4_20260107_120429.jpg
cam5,2026-01-07 19:04:30,36,18,0,1,55,data/cam5/cam5_20260107_120430.jpg
cam6,2026-01-07 19:04:30,28,4,1,0,33,data/cam6/cam6_20260107_120430.jpg
cam7,2026-01-07 19:04:31,43,7,0,1,51,data/cam7/cam7_20260107_120431.jpg
cam8,2026-01-07 19:04:31,51,9,0,2,62,data/cam8/cam8_20260107_120431.jpg
cam1,2026-01-07 19:09:27,43,11,0,0,54,data/cam1/cam1_20260107_120927.jpg
cam2,2026-01-07 19:09:28,29,8,0,0,37,data/cam2/cam2_20260107_120928.jpg
cam3,2026-01-07 19:09:28,23,6,1,0,30,data/cam3/cam3_20260107_120928.jpg
cam4,2026-01-07 19:09:29,44,6,0,0,50,data/cam4/cam4_20260107_120929.jpg
cam5,2026-01-07 19:09:29,33,9,0,0,42,data/cam5/cam5_20260107_120929.jpg
cam6,2026-01-07 19:09:30,50,2,1,2,55,data/cam6/cam6_20260107_120930.jpg
cam7,2026-01-07 19:09:30,37,7,0,4,48,data/cam7/cam7_20260107_120930.jpg
cam8,2026-01-07 19:09:31,31,14,0,0,45,data/cam8/cam8_20260107_120931.jpg
cam1,2026-01-07 19:14:27,45,14,0,1,60,data/cam1/cam1_20260107_121427.jpg
cam2,2026-01-07 19:14:28,34,4,1,0,39,data/cam2/cam2_20260107_121428.jpg
cam3,2026-01-07 19:14:28,31,8,0,0,39,data/cam3/cam3_20260107_121428.jpg
cam4,2026-01-07 19:14:29,32,6,0,1,39,data/cam4/cam4_20260107_121429.jpg
cam5,2026-01-07 19:14:29,12,8,0,0,20,data/cam5/cam5_20260107_121429.jpg
cam6,2026-01-07 19:14:30,62,2,0,0,64,data/cam6/cam6_20260107_121430.jpg
cam7,2026-01-07 19:14:30,32,7,0,0,39,data/cam7/cam7_20260107_121430.jpg
cam8,2026-01-07 19:14:31,38,8,0,0,46,data/cam8/cam8_20260107_121431.jpg
cam1,2026-01-07 19:19:27,18,14,0,0,32,data/cam1/cam1_20260107_121927.jpg
cam2,2026-01-07 19:19:28,28,3,0,0,31,data/cam2/cam2_20260107_121928.jpg
cam3,2026-01-07 19:19:28,27,9,0,0,36,data/cam3/cam3_20260107_121928.jpg
cam4,2026-01-07 19:19:29,43,5,0,0,48,data/cam4/cam4_20260107_121929.jpg
cam5,2026-01-07 19:19:29,31,12,1,0,44,data/cam5/cam5_20260107_121929.jpg
cam6,2026-01-07 19:19:29,47,1,0,0,48,data/cam6/cam6_20260107_121929.jpg
cam7,2026-01-07 19:19:30,40,5,0,1,46,data/cam7/cam7_20260107_121930.jpg
cam8,2026-01-07 19:19:30,35,7,1,2,45,data/cam8/cam8_20260107_121930.jpg
cam1,2026-01-07 19:24:27,33,17,0,1,51,data/cam1/cam1_20260107_122427.jpg
cam2,2026-01-07 19:24:28,15,6,0,0,21,data/cam2/cam2_20260107_122428.jpg
cam3,2026-01-07 19:24:28,28,4,0,0,32,data/cam3/cam3_20260107_122428.jpg
cam4,2026-01-07 19:24:29,26,5,0,1,32,data/cam4/cam4_20260107_122429.jpg
cam5,2026-01-07 19:24:29,22,14,0,0,36,data/cam5/cam5_20260107_122429.jpg
cam6,2026-01-07 19:24:30,44,4,0,0,48,data/cam6/cam6_20260107_122430.jpg
cam7,2026-01-07 19:24:30,37,9,0,2,48,data/cam7/cam7_20260107_122430.jpg
cam8,2026-01-07 19:24:31,34,10,0,1,45,data/cam8/cam8_20260107_122431.jpg
cam1,2026-01-07 19:29:27,28,22,1,0,51,data/cam1/cam1_20260107_122927.jpg
cam2,2026-01-07 19:29:28,21,3,0,0,24,data/cam2/cam2_20260107_122928.jpg
cam3,2026-01-07 19:29:28,28,4,0,0,32,data/cam3/cam3_20260107_122928.jpg
cam4,2026-01-07 19:29:29,43,7,0,0,50,data/cam4/cam4_20260107_122929.jpg
cam5,2026-01-07 19:29:29,30,17,0,1,48,data/cam5/cam5_20260107_122929.jpg
cam6,2026-01-07 19:29:30,17,0,0,0,17,data/cam6/cam6_20260107_122930.jpg
cam7,2026-01-07 19:29:30,31,3,0,0,34,data/cam7/cam7_20260107_122930.jpg
cam8,2026-01-07 19:29:31,28,13,0,0,41,data/cam8/cam8_20260107_122931.jpg
cam1,2026-01-07 19:34:27,32,16,0,0,48,data/cam1/cam1_20260107_123427.jpg
cam2,2026-01-07 19:34:28,19,2,0,0,21,data/cam2/cam2_20260107_123428.jpg
cam3,2026-01-07 19:34:28,24,2,0,1,27,data/cam3/cam3_20260107_123428.jpg
cam4,2026-01-07 19:34:29,47,2,0,0,49,data/cam4/cam4_20260107_123429.jpg
cam5,2026-01-07 19:34:29,14,14,0,1,29,data/cam5/cam5_20260107_123429.jpg
cam6,2026-01-07 19:34:30,67,3,0,0,70,data/cam6/cam6_20260107_123430.jpg
cam7,2026-01-07 19:34:30,56,6,0,2,64,data/cam7/cam7_20260107_123430.jpg
cam8,2026-01-07 19:34:30,30,6,0,0,36,data/cam8/cam8_20260107_123430.jpg
cam1,2026-01-07 19:41:14,20,10,1,3,34,data/cam1/cam1_20260107_124114.jpg
cam2,2026-01-07 19:41:14,36,5,0,0,41,data/cam2/cam2_20260107_124114.jpg
cam3,2026-01-07 19:41:15,22,3,0,1,26,data/cam3/cam3_20260107_124115.jpg
cam4,2026-01-07 19:41:16,53,9,1,0,63,data/cam4/cam4_20260107_124116.jpg
cam5,2026-01-07 19:41:17,20,13,0,1,34,data/cam5/cam5_20260107_124117.jpg
cam6,2026-01-07 19:41:18,20,4,1,1,26,data/cam6/cam6_20260107_124118.jpg
cam7,2026-01-07 19:41:19,29,2,1,0,32,data/cam7/cam7_20260107_124119.jpg
cam8,2026-01-07 19:41:19,26,14,0,1,41,data/cam8/cam8_20260107_124119.jpg
cam1,2026-01-07 19:46:14,28,13,0,1,42,data/cam1/cam1_20260107_124614.jpg
cam2,2026-01-07 19:46:14,27,2,0,0,29,data/cam2/cam2_20260107_124614.jpg
cam3,2026-01-07 19:46:15,24,5,0,0,29,data/cam3/cam3_20260107_124615.jpg
cam4,2026-01-07 19:46:15,29,6,0,0,35,data/cam4/cam4_20260107_124615.jpg
cam5,2026-01-07 19:46:16,14,19,0,0,33,data/cam5/cam5_20260107_124616.jpg
cam6,2026-01-07 19:46:16,45,1,0,1,47,data/cam6/cam6_20260107_124616.jpg
cam7,2026-01-07 19:46:17,19,0,0,0,19,data/cam7/cam7_20260107_124617.jpg
cam8,2026-01-07 19:46:17,19,7,0,0,26,data/cam8/cam8_20260107_124617.jpg
cam1,2026-01-07 19:51:14,63,9,0,0,72,data/cam1/cam1_20260107_125114.jpg
cam2,2026-01-07 19:51:14,31,1,0,0,32,data/cam2/cam2_20260107_125114.jpg
cam3,2026-01-07 19:51:15,27,1,0,2,30,data/cam3/cam3_20260107_125115.jpg
cam4,2026-01-07 19:51:16,39,2,0,0,41,data/cam4/cam4_20260107_125116.jpg
cam5,2026-01-07 19:51:17,18,8,0,0,26,data/cam5/cam5_20260107_125117.jpg
cam6,2026-01-07 19:51:17,59,2,0,0,61,data/cam6/cam6_20260107_125117.jpg
cam7,2026-01-07 19:51:18,24,0,0,0,24,data/cam7/cam7_20260107_125118.jpg
cam8,2026-01-07 19:51:18,21,8,0,0,29,data/cam8/cam8_20260107_125118.jpg
cam1,2026-01-07 19:56:14,17,12,0,0,29,data/cam1/cam1_20260107_125614.jpg
cam2,2026-01-07 19:56:14,44,5,0,1,50,data/cam2/cam2_20260107_125614.jpg
cam3,2026-01-07 19:56:15,29,4,0,0,33,data/cam3/cam3_20260107_125615.jpg
cam4,2026-01-07 19:56:15,40,7,0,1,48,data/cam4/cam4_20260107_125615.jpg
cam5,2026-01-07 19:56:16,20,12,0,0,32,data/cam5/cam5_20260107_125616.jpg
cam6,2026-01-07 19:56:16,45,4,0,0,49,data/cam6/cam6_20260107_125616.jpg
cam7,2026-01-07 19:56:17,21,0,0,0,21,data/cam7/cam7_20260107_125617.jpg
cam8,2026-01-07 19:56:18,35,13,0,1,49,data/cam8/cam8_20260107_125618.jpg
cam1,2026-01-07 20:01:14,36,10,1,0,47,data/cam1/cam1_20260107_130114.jpg
cam2,2026-01-07 20:01:14,21,8,0,0,29,data/cam2/cam2_20260107_130114.jpg
cam3,2026-01-07 20:01:15,28,5,0,1,34,data/cam3/cam3_20260107_130115.jpg
cam4,2026-01-07 20:01:16,25,8,0,0,33,data/cam4/cam4_20260107_130116.jpg
cam5,2026-01-07 20:01:16,19,13,0,0,32,data/cam5/cam5_20260107_130116.jpg
cam6,2026-01-07 20:01:17,37,7,1,0,45,data/cam6/cam6_20260107_130117.jpg
cam7,2026-01-07 20:01:17,9,0,1,0,10,data/cam7/cam7_20260107_130117.jpg
cam8,2026-01-07 20:01:18,22,7,0,0,29,data/cam8/cam8_20260107_130118.jpg
cam1,2026-01-07 20:06:14,46,13,0,0,59,data/cam1/cam1_20260107_130614.jpg
cam2,2026-01-07 20:06:14,16,4,0,0,20,data/cam2/cam2_20260107_130614.jpg
cam3,2026-01-07 20:06:15,34,3,0,2,39,data/cam3/cam3_20260107_130615.jpg
cam4,2026-01-07 20:06:15,39,7,1,1,48,data/cam4/cam4_20260107_130615.jpg
cam5,2026-01-07 20:06:16,20,15,0,0,35,data/cam5/cam5_20260107_130616.jpg
cam6,2026-01-07 20:06:16,35,3,1,0,39,data/cam6/cam6_20260107_130616.jpg
cam7,2026-01-07 20:06:17,31,3,1,1,36,data/cam7/cam7_20260107_130617.jpg
cam8,2026-01-07 20:06:17,29,11,0,0,40,data/cam8/cam8_20260107_130617.jpg
cam1,2026-01-07 20:11:14,30,20,0,1,51,data/cam1/cam1_20260107_131114.jpg
cam2,2026-01-07 20:11:14,17,4,0,0,21,data/cam2/cam2_20260107_131114.jpg
cam3,2026-01-07 20:11:15,40,2,1,1,44,data/cam3/cam3_20260107_131115.jpg
cam4,2026-01-07 20:11:16,41,1,1,0,43,data/cam4/cam4_20260107_131116.jpg
cam5,2026-01-07 20:11:17,33,15,0,0,48,data/cam5/cam5_20260107_131117.jpg
cam6,2026-01-07 20:11:17,60,0,1,0,61,data/cam6/cam6_20260107_131117.jpg
cam7,2026-01-07 20:11:18,22,3,0,1,26,data/cam7/cam7_20260107_131118.jpg
cam8,2026-01-07 20:11:19,23,9,1,0,33,data/cam8/cam8_20260107_131119.jpg
cam1,2026-01-07 20:16:14,25,8,0,0,33,data/cam1/cam1_20260107_131614.jpg
cam2,2026-01-07 20:16:14,31,2,0,0,33,data/cam2/cam2_20260107_131614.jpg
cam3,2026-01-07 20:16:15,37,4,0,0,41,data/cam3/cam3_20260107_131615.jpg
cam4,2026-01-07 20:16:16,32,2,3,0,37,data/cam4/cam4_20260107_131616.jpg
cam5,2026-01-07 20:16:16,38,15,0,0,53,data/cam5/cam5_20260107_131616.jpg
cam6,2026-01-07 20:16:16,24,6,3,0,33,data/cam6/cam6_20260107_131616.jpg
cam7,2026-01-07 20:16:17,28,8,1,1,38,data/cam7/cam7_20260107_131617.jpg
cam8,2026-01-07 20:16:17,37,3,1,0,41,data/cam8/cam8_20260107_131617.jpg
cam1,2026-01-07 20:21:14,22,12,1,0,35,data/cam1/cam1_20260107_132114.jpg
cam2,2026-01-07 20:21:14,26,3,0,1,30,data/cam2/cam2_20260107_132114.jpg
cam3,2026-01-07 20:21:15,25,5,0,1,31,data/cam3/cam3_20260107_132115.jpg
cam4,2026-01-07 20:21:16,56,7,2,0,65,data/cam4/cam4_20260107_132116.jpg
cam5,2026-01-07 20:21:16,26,16,0,0,42,data/cam5/cam5_20260107_132116.jpg
cam6,2026-01-07 20:21:17,36,5,0,1,42,data/cam6/cam6_20260107_132117.jpg
cam7,2026-01-07 20:21:17,47,0,3,1,51,data/cam7/cam7_20260107_132117.jpg
cam8,2026-01-07 20:21:18,33,14,0,0,47,data/cam8/cam8_20260107_132118.jpg
cam1,2026-01-07 20:26:14,40,15,1,1,57,data/cam1/cam1_20260107_132614.jpg
cam2,2026-01-07 20:26:14,17,2,0,1,20,data/cam2/cam2_20260107_132614.jpg
cam3,2026-01-07 20:26:15,29,2,2,1,34,data/cam3/cam3_20260107_132615.jpg
cam4,2026-01-07 20:26:16,30,3,0,1,34,data/cam4/cam4_20260107_132616.jpg
cam5,2026-01-07 20:26:16,4,20,0,1,25,data/cam5/cam5_20260107_132616.jpg
cam6,2026-01-07 20:26:17,33,4,1,0,38,data/cam6/cam6_20260107_132617.jpg
cam7,2026-01-07 20:26:17,36,6,1,1,44,data/cam7/cam7_20260107_132617.jpg
cam8,2026-01-07 20:26:18,31,10,0,0,41,data/cam8/cam8_20260107_132618.jpg
cam1,2026-01-07 20:31:14,21,17,0,0,38,data/cam1/cam1_20260107_133114.jpg
cam2,2026-01-07 20:31:15,16,7,0,0,23,data/cam2/cam2_20260107_133115.jpg
cam3,2026-01-07 20:31:15,24,4,0,0,28,data/cam3/cam3_20260107_133115.jpg
cam4,2026-01-07 20:31:16,21,9,0,2,32,data/cam4/cam4_20260107_133116.jpg
cam5,2026-01-07 20:31:17,6,17,0,0,23,data/cam5/cam5_20260107_133117.jpg
cam6,2026-01-07 20:31:20,57,6,3,2,68,data/cam6/cam6_20260107_133120.jpg
cam7,2026-01-07 20:31:22,42,3,0,2,47,data/cam7/cam7_20260107_133122.jpg
cam8,2026-01-07 20:31:24,11,10,1,1,23,data/cam8/cam8_20260107_133124.jpg
cam1,2026-01-07 20:36:14,55,13,0,0,68,data/cam1/cam1_20260107_133614.jpg
cam2,2026-01-07 20:36:14,28,2,1,0,31,data/cam2/cam2_20260107_133614.jpg
cam3,2026-01-07 20:36:15,22,6,0,0,28,data/cam3/cam3_20260107_133615.jpg
cam4,2026-01-07 20:36:15,32,8,0,0,40,data/cam4/cam4_20260107_133615.jpg
cam5,2026-01-07 20:36:16,4,14,0,1,19,data/cam5/cam5_20260107_133616.jpg
cam6,2026-01-07 20:36:16,33,2,1,0,36,data/cam6/cam6_20260107_133616.jpg
cam7,2026-01-07 20:36:17,28,5,0,0,33,data/cam7/cam7_20260107_133617.jpg
cam8,2026-01-07 20:36:17,24,6,0,1,31,data/cam8/cam8_20260107_133617.jpg
cam1,2026-01-07 20:41:14,29,6,1,1,37,data/cam1/cam1_20260107_134114.jpg
cam2,2026-01-07 20:41:15,18,1,0,0,19,data/cam2/cam2_20260107_134115.jpg
cam3,2026-01-07 20:41:15,23,5,2,1,31,data/cam3/cam3_20260107_134115.jpg
cam4,2026-01-07 20:41:16,35,1,0,0,36,data/cam4/cam4_20260107_134116.jpg
cam5,2026-01-07 20:41:17,3,12,0,1,16,data/cam5/cam5_20260107_134117.jpg
cam6,2026-01-07 20:41:17,44,7,2,0,53,data/cam6/cam6_20260107_134117.jpg
cam7,2026-01-07 20:41:18,16,0,0,0,16,data/cam7/cam7_20260107_134118.jpg
cam8,2026-01-07 20:41:18,25,12,0,0,37,data/cam8/cam8_20260107_134118.jpg
cam1,2026-01-07 20:46:14,29,16,0,0,45,data/cam1/cam1_20260107_134614.jpg
cam2,2026-01-07 20:46:14,11,3,0,0,14,data/cam2/cam2_20260107_134614.jpg
cam3,2026-01-07 20:46:15,36,3,0,0,39,data/cam3/cam3_20260107_134615.jpg
cam4,2026-01-07 20:46:15,27,6,1,1,35,data/cam4/cam4_20260107_134615.jpg
cam5,2026-01-07 20:46:16,7,7,0,2,16,data/cam5/cam5_20260107_134616.jpg
cam6,2026-01-07 20:46:16,25,3,0,0,28,data/cam6/cam6_20260107_134616.jpg
cam7,2026-01-07 20:46:17,21,4,1,1,27,data/cam7/cam7_20260107_134617.jpg
cam8,2026-01-07 20:46:17,26,5,0,0,31,data/cam8/cam8_20260107_134617.jpg
cam1,2026-01-07 20:51:14,42,11,0,0,53,data/cam1/cam1_20260107_135114.jpg
cam2,2026-01-07 20:51:14,29,5,1,0,35,data/cam2/cam2_20260107_135114.jpg
cam3,2026-01-07 20:51:15,20,1,0,0,21,data/cam3/cam3_20260107_135115.jpg
cam4,2026-01-07 20:51:16,39,6,1,0,46,data/cam4/cam4_20260107_135116.jpg
cam5,2026-01-07 20:51:17,7,13,0,1,21,data/cam5/cam5_20260107_135117.jpg
cam6,2026-01-07 20:51:17,30,0,0,1,31,data/cam6/cam6_20260107_135117.jpg
cam7,2026-01-07 20:51:18,29,0,0,0,29,data/cam7/cam7_20260107_135118.jpg
cam8,2026-01-07 20:51:18,14,9,1,0,24,data/cam8/cam8_20260107_135118.jpg
cam1,2026-01-07 20:56:14,24,11,1,1,37,data/cam1/cam1_20260107_135614.jpg
cam2,2026-01-07 20:56:14,17,4,0,0,21,data/cam2/cam2_20260107_135614.jpg
cam3,2026-01-07 20:56:15,26,5,0,0,31,data/cam3/cam3_20260107_135615.jpg
cam4,2026-01-07 20:56:15,35,9,0,0,44,data/cam4/cam4_20260107_135615.jpg
cam5,2026-01-07 20:56:16,14,15,0,2,31,data/cam5/cam5_20260107_135616.jpg
cam6,2026-01-07 20:56:16,28,4,2,0,34,data/cam6/cam6_20260107_135616.jpg
cam7,2026-01-07 20:56:17,22,1,0,0,23,data/cam7/cam7_20260107_135617.jpg
cam8,2026-01-07 20:56:17,23,6,0,0,29,data/cam8/cam8_20260107_135617.jpg
cam3,2026-01-07 21:01:59,18,8,0,0,26,data/cam3/cam3_20260107_140159.jpg
cam4,2026-01-07 21:02:09,26,0,0,1,27,data/cam4/cam4_20260107_140209.jpg
cam5,2026-01-07 21:02:11,19,14,0,0,33,data/cam5/cam5_20260107_140211.jpg
cam6,2026-01-07 21:02:14,25,4,1,1,31,data/cam6/cam6_20260107_140214.jpg
cam7,2026-01-07 21:02:17,13,3,0,0,16,data/cam7/cam7_20260107_140217.jpg
cam8,2026-01-07 21:02:20,14,4,0,0,18,data/cam8/cam8_20260107_140220.jpg
cam1,2026-01-07 21:06:14,17,13,0,2,32,data/cam1/cam1_20260107_140614.jpg
cam2,2026-01-07 21:06:14,29,4,0,0,33,data/cam2/cam2_20260107_140614.jpg
cam3,2026-01-07 21:06:15,24,2,1,1,28,data/cam3/cam3_20260107_140615.jpg
cam4,2026-01-07 21:06:16,26,3,1,0,30,data/cam4/cam4_20260107_140616.jpg
cam5,2026-01-07 21:06:16,21,18,0,1,40,data/cam5/cam5_20260107_140616.jpg
cam6,2026-01-07 21:06:16,34,5,1,0,40,data/cam6/cam6_20260107_140616.jpg
cam7,2026-01-07 21:06:17,19,3,1,0,23,data/cam7/cam7_20260107_140617.jpg
cam8,2026-01-07 21:06:18,30,9,0,0,39,data/cam8/cam8_20260107_140618.jpg
cam1,2026-01-07 21:11:14,28,13,3,0,44,data/cam1/cam1_20260107_141114.jpg
cam2,2026-01-07 21:11:14,27,5,1,0,33,data/cam2/cam2_20260107_141114.jpg
cam3,2026-01-07 21:11:15,18,2,1,0,21,data/cam3/cam3_20260107_141115.jpg
cam4,2026-01-07 21:11:16,47,8,0,1,56,data/cam4/cam4_20260107_141116.jpg
cam5,2026-01-07 21:11:16,16,7,0,0,23,data/cam5/cam5_20260107_141116.jpg
